metadata: deco UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: decoration,overview: description,overview: type,locus: locus,locus: from,locus: to,date: date,date: when,date: not before,date: not after,date: certainty,date: calendar,people: scribe name(s),people: scribe ID(s),people: signer name(s),people: signer ID(s),people: artist name(s),people: artist ID(s),people: patron name(s),people: patron ID(s),people: dedicatee name(s),people: dedicatee ID(s),people: former owner name(s),people: former owner ID(s),people: donor name(s),people: donor ID(s),people: other name(s),people: other ID(s),orgs: name(s),orgs: ID(s),places: name(s),places: ID(s),bibliography: bibl(s),bibliography: ref(s),bibliography: ref URI(s)
_deco_1,manuscript_1,,,,manuscript,,MS-MM-00005-00031,,"Miniatures: (1/3 to 1/2 page): Friar Alexander receiving communion and writing (); Vision of Christ and seven candlesticks (); Bishop Timothy and Church of Ephesus (); St Polycarp and Churches of Smyrna, Sardis, Philadelphia and Laodicea (); St Carpus and Church of Pergamon (); St Irinaeus and Church of Thiatyra (); adoration of Christ by Elders, St John weeping, Angel proclaiming ‘Who is worthy’, King David pointing at Lion of Judah (); adoration of Lamb (); First Seal, White Horse: Emperor Gaius (); Second Seal, Red Horse: Nero persecuting Sts Peter and Paul with Christians (); Third Seal, Black Horse: Titus weighing thirty Jews and one denarium on scales (); Fourth Seal, Pale Horse: Domitian killing Christians (); Fifth Seal, souls of martyrs killed by Trajan beneath altar (); Sixth Seal, earthquake: first Christian Emperors Philip and Mark, Pope Fabian with bishop (); Emperors Philip and Mark killed by Decius, Pope Marcellinus and others martyred by Diocletian and Maximian (); Angel with Seal of Living God interpreted as Constantine the Great, four Angels stepping on winds and interpreted as Emperors Maximinus, Maxentius, Licinius and Severus, 32v); adoration of Lamb (); Sts Paul and John martyred by Julian the Apostate (); First Trumpet, rain of fire on earth: Angel interpreted as heretic Valens (); Second Trumpet, fire cast on sea interpreted as heresy of Macedonius (); Third Trumpet, burning star interpreted as Pelagian heresy falls from heaven and poisons water which men drink and die (); Fourth Trumpet, darkening of sun and moon interpreted as heresy of Eutyches (); Great Angel interpreted as Emperor Justin, Seven Thunders, Pope (?) John eating book (); heretics before Justinian (); St Benedict offered bread at Easter, led into monastery, and ordering raven to take poisoned bread away (); Angel addressing St John interpreted as Pope Felix, Pope Felix with measuring rod in Temple (); Pope Silverius and Patriarch Menas holding keys, destroying enemies with fire blazing out of their mouths, killed by beast-headed Belisarius, and resurrected in heaven (); Virgin Mary weaving, Christ Child beside her, Presentation in Temple, Virgin Mary mounted on donkey, Christ carried by Joseph (); Pope Boniface IV dedicating Pantheon, two Romans and emperor Phocas standing by (); congregation listening to preacher’s sermon on Dives and Lazarus (); seven-headed Dragon, Woman clothed with sun, her son Heraclius taken up to heaven (); Archangel Michael saving Heraclius and Christians from Dragon (); seven-headed Beast rising from sea and worshipped (); Christians leading infidel into captivity, Chosroes II killed by Heraclius (); Heraclius returning Cross to Temple in Jerusalem (); Beast interpreted as Mohamed rising from earth, False Prophet calling down fire, causing people to worship Beast and his statue, and killing those who do not (); Lamb adored on Sion by laymen and Benedictine monks with Abbot Petronax (); first Angel saying ‘Fear God’ and interpreted as Archbishop Boniface (); second Angel interpreted as Pope Gregory II, fall of Babylon interpreted as fall of Philip, Emperor of the Greeks (); third Angel interpreted as Pope Gregory III, judgement of those who worship Beast interpreted as Emperor Leo (); St John writing ‘Blessed are those who die in the Lord’, princes and others who become Benedictine monks and die in the Lord (); fifth Angel interpreted as Pope Stephen III, Pepin harvesting, i.e., defeating Langobards (); sixth Angel interpreted as Pope Adrian I, altar on fire, seventh Angel interpreted as Charlemagne, vintage (); blood streaming out of city, i.e., kingdom of the Franks, after revolts in Saxony (); seven Angels (); harpers on sea of glass representing baptism (); giving of vials (); first vial poured on earth by Angel interpreted as Charlemagne (); second vial poured on sea by Angel interpreted as pope Leo III (); fourth vial poured on sun interpreted as pope Gregory V by Angel interpreted as Crescentius, Patrician of Rome (); fifth vial poured by Angel interpreted as Otto III on seats of Crescentius and his son John (); sixth vial poured on Euphrates by Angel interpreted as Gregory VII preparing way for three kings (); frogs coming out of mouths of Dragon, Beast and False Prophet, three kings (); St Bernard of Clairvaux sending monks to daughter houses, Cistercian monks at work, four Cistercian abbots (); five allegorical beasts: black wild boar for deceitful, pale horse for lascivious, yellow lion for fierce, grey wolf for cunning and rapacious, and red hound for wrathful man (); seventh vial poured out by Angel interpreted as Alexius I Comnenos (); Angel representing Emperor Alexius offers to show St John destruction of Great Whore (); Great Whore seated on Beast (); Lamb triumphs over kings (); Angel interpreted as Adhemar papal legate, fall of Babylon (); flight from and lament over sins of Babylon (); Angel representing duke Gotefridus casts millstone into sea (); celebration of triumph (); Lamb and his bride (); Baldwin of Flanders and Godfrey of Bouillon, army of Hospitalers, Templars, and Teutonic Knights (); birds summoned by Angel interpreted as Patriarch Arnold (); battle between Beast’s army and Baldwin’s army (); Dragon interpreted as Emperor Henry, chained by Angel interpreted as Pope Calixtus II (); Concordat of Worms (); Emperor Lothar III and Pope Innocent II (); martyrs’ souls (); worship of Beast and Holy Cross ().",miniature,1v; 6v; 7r; 8v; 9v; 11r; 21v; 22r; 23v; 25r; 25v-26r; 27v; 28v; 30r; 30v; 34v; 36v; 37r; 38r; 39v; 40v; 41v; 42v; 54v; 65r; 68v; 73v; 74r; 74v; 76r; 78v; 79r; 80v; 81v; 85r; 89r; 91r; 91v; 92v; 94r; 96r; 97r; 99v; 100v; 101r; 102v; 103v; 104v; 105r; 106v; 108r; 111v; 113r; 114v; 119v; 120r; 121v; 123r; 125r; 126v; 128r; 129v; 131v; 139r; 140r; 141r; 144r; 144v; 180v; 182r; 185v,1v 6v 7r 8v 9v 11r 21v 22r 23v 25r 25v 27v 28v 30r 30v 34v 36v 37r 38r 39v 40v 41v 42v 54v 65r 68v 73v 74r 74v 76r 78v 79r 80v 81v 85r 89r 91r 91v 92v 94r 96r 97r 99v 100v 101r 102v 103v 104v 105r 106v 108r 111v 113r 114v 119v 120r 121v 123r 125r 126v 128r 129v 131v 139r 140r 141r 144r 144v 180v 182r 185v,1v 6v 7r 8v 9v 11r 21v 22r 23v 25r 26r 27v 28v 30r 30v 34v 36v 37r 38r 39v 40v 41v 42v 54v 65r 68v 73v 74r 74v 76r 78v 79r 80v 81v 85r 89r 91r 91v 92v 94r 96r 97r 99v 100v 101r 102v 103v 104v 105r 106v 108r 111v 113r 114v 119v 120r 121v 123r 125r 126v 128r 129v 131v 139r 140r 141r 144r 144v 180v 182r 185v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,,manuscript,,MS-KK-00005-00016,,"Plain initials, in the same ink as the text, outlined by dots of red.",plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Ff.6.53",manuscript,,MS-FF-00006-00053,,"Large red initials with brown penwork decoration inside the letter and pen-flourishing, mostly four- to five-lines, but opening with a six-line initial on f. 1r with partial (three-sided) border of pen-flourshing in brown ink with red accents; one initial on f. 61r features pen-flourishing with a bearded man's head; and one on f. 110r a flower. One five-line black initial in a frame of red ink and with red pen-flourshing on f. 84r. Small one- or two-line initials in red, some with some pen flourishing in brown ink.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Ff.1.23",manuscript,,MS-FF-00001-00023,,"Full-page miniatures preceding Psalms 1, 51, 101 and 109, in ink, tinted in brown, orange, green and yellow: 4v: David playing harp, inspired by Holy Spirit, surrounded by Asaph, Eman, Ethan and Idithun holding musical instruments under arch, frame with square corner bosses. 88r: Crucifixion with weeping personifications of Sol and Luna, Virgin, St John writing on tablet: 'Et ego vidi et testimonium', hand of God above Christ on Cross inscribed 'Lignum vite'. 171r: Christ in mandorla carried by four angels, blessing, holding book and supporting scroll inscribed: 'Ego sum deus qui reddo unicumque iuxta sua opera'. 195v: Christ trampling on lion and basilisk, whose tongue he pierces with cross shaft, carrying tablet inscribed: 'Super aspidem et basiliscum ambulabis'. 4v: David playing harp, inspired by Holy Spirit, surrounded by Asaph, Eman, Ethan and Idithun holding musical instruments under arch, frame with square corner bosses. David playing harp, inspired by Holy Spiritsurrounded by Asaph, Eman, Ethan and Idithun holding musical instruments 88r: Crucifixion with weeping personifications of Sol and Luna, Virgin, St John writing on tablet: 'Et ego vidi et testimonium', hand of God above Christ on Cross inscribed 'Lignum vite'. Crucifixion with weeping personifications of Sol and Luna, Virgin, St John writing on tablet: 'Et ego vidi et testimonium', hand of God above Christ on Cross inscribed 'Lignum vite'. 171r: Christ in mandorla carried by four angels, blessing, holding book and supporting scroll inscribed: 'Ego sum deus qui reddo unicumque iuxta sua opera'. Christ in mandorla carried by four angels, blessing, holding book and supporting scroll inscribed: 'Ego sum deus qui reddo unicumque iuxta sua opera'. 195v: Christ trampling on lion and basilisk, whose tongue he pierces with cross shaft, carrying tablet inscribed: 'Super aspidem et basiliscum ambulabis'. Christ trampling on lion and basilisk, whose tongue he pierces with cross shaft, carrying tablet inscribed: 'Super aspidem et basiliscum ambulabis'.",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Ii.2.12",manuscript,,MS-II-00002-00012,,"One- to two-line plain initials, in red.",plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,,manuscript,,,,Two line plain initials in red at textual divisions.,plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,,manuscript,,MS-II-00001-00033,,"Two- to four-line initials in red, occasionally with additional foliate decoration or internal ornamental voids. Initials are somewhat more elaborate in the 'core' section of the manuscript - note in particular the zoomorphic additions to the initial on f. 61r - but the leaf / vine extensions continue into subsequent quires, indicating that they were completed in one stint, and / or by the same hand, or efforts were made to ensure a consistency of presentation. Some initials executed in green on ff. 214r-227v.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Ii.6.43",part,,,,Rubrics in red throughout the manuscript.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,MS Add. 5948,manuscript,,MS-ADD-05948,,One- and two-line initials in black.,plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Add. 3120",part,,,,Headings in red ink.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Ee.5.18",part,,,,Marginal headers in red ink.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Add. 4087",manuscript,,MS-ADD-04087,,"Diagrams of alchemical instruments and proceses in brown and red ink drawn in the margins of ff. 56v, 57v, and 85v; a circular space has been left blank on f. 100r for a wind diagram.",diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,,manuscript,,MS-GG-00001-00001,,"Full-page miniature at end of L'image du monde: 390r God blessing, holding orb, upon orange rainbow on blue ground within pink and brown mandorla; below, Creation represented as eight concentric circles in blue, brown, pink, green, red and orange, innermost containing fish and surrounding central roundel which shows man with spade between trees. L'image du monde 390r God blessing, holding orb, upon orange rainbow on blue ground within pink and brown mandorla; below, Creation represented as eight concentric circles in blue, brown, pink, green, red and orange, innermost containing fish and surrounding central roundel which shows man with spade between trees.",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Add. 9213",part,,,,"Flourished initial in the 'Arabesque' style on f. 1r at the opening of the main text in red, green, and blue. Minor flourished initials in red and blue with marginal flourishes confined to the height of the initial at significant divisions of the text.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,,manuscript,,MS-GG-00004-00018,,"Two- to six-line initials in blue and rose, filled with stylised rose, blue, orange or brown leaves on burnished gold ground, at the opening of the Prologue and Book One, at Prosa 10 of Book Three and the opening of Book Five (ff. 1r, 3v, 56r, 94r). Blue and rose branches and acanthus leaves, extending from the initials and into green-leaved sprays with rose, blue and brown vegetation and gold discs.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Dd.6.29",manuscript,,MS-DD-00006-00029,,"1r: Zodiac Man: a male figure with animals representing the twelve zodiac signs, distributed across his body; with captions. 27r-30r: Thirty-four coloured jordans (urinary flasks); ff. 32v-33r three additional jordans without colour.",illustration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,,manuscript,,MS-ADD-04126,,"St John on Patmos (Sequences of the Gospels); in the foreground, a young man and his wife kneel in prayer (presumably the original owners of the manuscript on which this replica is based)",miniature,13r,13r,13r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Add. 4085",manuscript,,MS-ADD-04085,,"f. : two clerics singing (8 lines, Psalm 97)",histInit,1r,1r,1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,,manuscript,,MS-000GG-00004-00031,,Latin material in the text or rubrics is written in red in Piers Plowman.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Ee.5.22",manuscript,,MS-EE-00005-00022,,Minor initials have small decorative flourishes such as dots or decorative bars (or both) in the counterspaces.,plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Gg.4.27(1)",part,,,,"?Full-page miniature (?perhaps an author portrait), now missing except for small pieces of marginal decoration preserved on the remaining stub (f. 130v). Miniatures to the Canterbury Tales: one-third to one-half of a page in size, in colours with flourished borders sketched roughly in ink (apparently by a later hand). Tales narrators are each shown mounted on a horse. Most of the miniatures have been lost (see f. 174v for an example). 'Representations of the pilgrims, portrait figures on horses, occur in other manuscripts of the Canterbury Tales, but only the Ellesmere and 'Oxford' manuscripts have analogues of the figures which survive in Gg...The three surviving representations of the Vices and Virtues are unique in surviving Chaucer manuscripts... The style of surviving pictures in Gg.4.27(1) suggests that there was probably more than one artist involved in the production of the manuscript' (Parkes and Beadle (1979-80), vol. 3, pp. 58-59). Ellesmere = . 'Oxford' = California, San Marino, Huntington Library MS. El. 26 C 9 + Manchester, John Rylands Library, MS English 63. Philadelphia, Rosenbach Collection, MS 1084/2 186r: Reeve 192v: Cook 222r: Wife of Bath 306r: Pardoner 352r: Monk 395r: Manciple 416r: Envy (astride a dog, handing it a bone); Charity (wearing triple-crowned tiara and holding a sceptre and flaming winged heart); outline sketch in orange crayon for crowned female figure in the gutter margin to the left of Envy 432r: Gluttony (astride a bear, holding a bird and a piece of rope); Abstinence (holding a lily in one hand and a jug in the other) 433r: Lechery (astride a ram, holding it by a horn with one hand, and bearing a bird with lock and chain in the other); Chastity Canterbury TalesCalifornia, San Marino, Huntington Library MS. El. 26 C 9Manchester, John Rylands Library, MS English 63Philadelphia, Rosenbach Collection, MS 1084/2186r: Reeve192v: Cook222r: Wife of Bath306r: Pardoner352r: Monk395r: Manciple416r: Envy (astride a dog, handing it a bone); Charity (wearing triple-crowned tiara and holding a sceptre and flaming winged heart); outline sketch in orange crayon for crowned female figure in the gutter margin to the left of EnvyEnvyCharity432r: Gluttony (astride a bear, holding a bird and a piece of rope); Abstinence (holding a lily in one hand and a jug in the other)GluttonyAbstinence433r: Lechery (astride a ram, holding it by a horn with one hand, and bearing a bird with lock and chain in the other); Chastity LecheryChastity",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"California, San Marino, Huntington Library MS. El. 26 C 9; Manchester, John Rylands Library, MS English 63; Philadelphia, Rosenbach Collection, MS 1084/2","California, San Marino, Huntington Library MS. El. 26 C 9; Manchester, John Rylands Library, MS English 63; Philadelphia, Rosenbach Collection, MS 1084/2",https://hdl.huntington.org/digital/collection/p15150coll7/id/2838 https://www.digitalcollections.manchester.ac.uk/view/MS-ENGLISH-00063/1 https://rosenbach.catalogaccess.com/archives/35475
_deco_1,manuscript_1,,,,manuscript,,MS-NN-00004-00001,,"Crucifixion, including Robert de Clercq kneeling at lower left with mitre and crosier, surrounded by representations of Agony in the Garden, Betrayal, Ecce Homo, and St Veronica with cloth before Christ carrying the Cross (facing text with rubricated heading Oratio sacerdotis ante missam, )",miniature,4v,4v,4v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,,part,,,,"Seven- to fourteen-line geometric/puzzle initials in blue and dark red, with infill and marginal pen flourishing in red and blue ink, at the beginning of the prologue (f. 3r) and at the beginning of each of the four books (ff. 5r, 16v, 132v, 208v).",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Add. 6865",part,,,,"Flourished initials of the 'Arabesque' type, several lines high at the major divisions of the text; red initials with minor decorative elements sometimes added in yellow.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Dd.8.19",part,,,,Headers rubricated in red ink throughout,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,,part,,,,"Three-line initial in red at the beginning of the main text (f. 8v) and two- or one-line initials at the beginning of the prologue, list of chapters, and the chapters themselves, alternating in a metallic red and purple. Some initials, especially Ð, are filled in with red.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Dd.10.44",part,,,,Large (2- or 5-line) initials in blue or red ink.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,,manuscript,,MS-EE-00004-00024,,Miniatures comprising zodiac signs and occupations of months within the Calendar on burnished gold and patterned red or blue ground within barbed quatrefoils set on blue or red patterned ground in gold frames (some rubbed): 1r: November: beating for acorns; Sagittarius 1v: December: slaughtering pig; Capricorn 2r: March: pruning vines; Aries 2v: April: man holding branch and bird; Taurus 3r: September: harvesting and treading grapes; Libra 3v: October: sowing; Scorpio 1r: November: beating for acorns; Sagittarius beating for acornsSagittarius 1v: December: slaughtering pig; Capricornslaughtering pigCapricorn 2r: March: pruning vines; Ariespruning vinesAries 2v: April: man holding branch and bird; Taurusman holding branch and birdTaurus 3r: September: harvesting and treading grapes; Libraharvesting and treading grapesLibra 3v: October: sowing; ScorpiosowingScorpio,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_1,,,"Cambridge, University Library, MS Dd.13.3",manuscript,,MS-DD-00013-00003,,"Sixteen-line initial behind a column miniature of Innocent IV, enthroned and holding a book, blessing a cardinal and two tonsured clerks, one kneeling with hands on the book (f. 2r).",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
