metadata: measurement UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: part,metadata: part ID,metadata: part type,rolls: height,rolls: height max,rolls: height min,rolls: width,rolls: width max,rolls: width min,rolls: unit,fragments: height,fragments: height max,fragments: height min,fragments: width,fragments: width max,fragments: width min,fragments: unit,leaves: n,leaves: height,leaves: height max,leaves: height min,leaves: width,leaves: width max,leaves: width min,leaves: depth,leaves: depth max,leaves: depth min,leaves: unit,columns: n,columns: n max,columns: n min,columns: height,columns: height max,columns: height min,columns: width,columns: width max,columns: width min,columns: unit,written area: n,written area: n max,written area: n min,written area: height,written area: height max,written area: height min,written area: width,written area: width max,written area: width min,written area: unit,ruling: n,ruling: n max,ruling: n min,ruling: height,ruling: height max,ruling: height min,ruling: width,ruling: width max,ruling: width min,ruling: unit,ruling: medium,ruling: top line
MS_Canon_Class_Lat_286_measure_1,manuscript_2314,Canon_Class_Lat,MS_Canon_Class_Lat_286,MS. Canon. Class. Lat. 286,,MS_Canon_Class_Lat_286,,,,,,,,,,,,,,,,,405.0,405.0,405.0,283.0,283.0,283.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_295_measure_1,manuscript_2324,Canon_Class_Lat,MS_Canon_Class_Lat_295,MS. Canon. Class. Lat. 295,,MS_Canon_Class_Lat_295,,,,,,,,,,,,,,,,,355.0,355.0,355.0,260.0,260.0,260.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_295_measure_2,manuscript_2324,Canon_Class_Lat,MS_Canon_Class_Lat_295,MS. Canon. Class. Lat. 295,,MS_Canon_Class_Lat_295,,,,,,,,,,,,,,,,,355.0,355.0,355.0,260.0,260.0,260.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_296_measure_1,manuscript_2325,Canon_Class_Lat,MS_Canon_Class_Lat_296,MS. Canon. Class. Lat. 296,,MS_Canon_Class_Lat_296,,,,,,,,,,,,,,,,,360.0,360.0,360.0,250.0,250.0,250.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_297_measure_1,manuscript_2326,Canon_Class_Lat,MS_Canon_Class_Lat_297,MS. Canon. Class. Lat. 297,,MS_Canon_Class_Lat_297,,,,,,,,,,,,,,,,,370.0,370.0,370.0,260.0,260.0,260.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_306_measure_1,manuscript_2337,Canon_Class_Lat,MS_Canon_Class_Lat_306,MS. Canon. Class. Lat. 306,,MS_Canon_Class_Lat_306,,,,,,,,,,,,,,,,,325.0,325.0,325.0,230.0,230.0,230.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_40_measure_1,manuscript_2354,Canon_Class_Lat,MS_Canon_Class_Lat_40,MS. Canon. Class. Lat. 40,,MS_Canon_Class_Lat_40,,,,,,,,,,,,,,,,,250.0,250.0,250.0,170.0,170.0,170.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_41_measure_1,manuscript_2355,Canon_Class_Lat,MS_Canon_Class_Lat_41,MS. Canon. Class. Lat. 41,,MS_Canon_Class_Lat_41,,,,,,,,,,,,,,,,,230.0,230.0,230.0,135.0,135.0,135.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_42_measure_1,manuscript_2356,Canon_Class_Lat,MS_Canon_Class_Lat_42,MS. Canon. Class. Lat. 42,,,,,,,,,,,,,,,,,,,217.0,217.0,217.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_42_measure_2,manuscript_2356,Canon_Class_Lat,MS_Canon_Class_Lat_42,MS. Canon. Class. Lat. 42,,,,,,,,,,,,,,,,,,,215.0,215.0,215.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_60_measure_1,manuscript_2376,Canon_Class_Lat,MS_Canon_Class_Lat_60,MS. Canon. Class. Lat. 60,,MS_Canon_Class_Lat_60,,,,,,,,,,,,,,,,,260.0,260.0,260.0,175.0,175.0,175.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_62_measure_1,manuscript_2378,Canon_Class_Lat,MS_Canon_Class_Lat_62,MS. Canon. Class. Lat. 62,,MS_Canon_Class_Lat_62,,,,,,,,,,,,,,,,,290.0,290.0,290.0,200.0,200.0,200.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_66_measure_1,manuscript_2382,Canon_Class_Lat,MS_Canon_Class_Lat_66,MS. Canon. Class. Lat. 66,,MS_Canon_Class_Lat_66,,,,,,,,,,,,,,,,,282.0,282.0,282.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_66_measure_2,manuscript_2382,Canon_Class_Lat,MS_Canon_Class_Lat_66,MS. Canon. Class. Lat. 66,,,,,,,,,,,,,,,,,,,280.0,280.0,280.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_8_measure_1,manuscript_2397,Canon_Class_Lat,MS_Canon_Class_Lat_8,MS. Canon. Class. Lat. 8,,MS_Canon_Class_Lat_8,,,,,,,,,,,,,,,,,265.0,265.0,265.0,175.0,175.0,175.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_84_measure_1,manuscript_2402,Canon_Class_Lat,MS_Canon_Class_Lat_84,MS. Canon. Class. Lat. 84,,MS_Canon_Class_Lat_84,,,,,,,,,,,,,,,,,295.0,295.0,295.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_88_measure_1,manuscript_2406,Canon_Class_Lat,MS_Canon_Class_Lat_88,MS. Canon. Class. Lat. 88,,MS_Canon_Class_Lat_88,,,,,,,,,,,,,,,,,290.0,290.0,290.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Class_Lat_96_measure_1,manuscript_2415,Canon_Class_Lat,MS_Canon_Class_Lat_96,MS. Canon. Class. Lat. 96,,MS_Canon_Class_Lat_96,,,,,,,,,,,,,,,,,278.0,278.0,278.0,200.0,200.0,200.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Gr_11_measure_1,manuscript_2430,Canon_Gr,MS_Canon_Gr_11,MS. Canon. Gr. 11,,MS_Canon_Gr_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Gr_122_measure_1,manuscript_2443,Canon_Gr,MS_Canon_Gr_122,MS. Canon. Gr. 122,,MS_Canon_Gr_122,,,,,,,,,,,,,,,,,310.0,310.0,310.0,220.0,220.0,220.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Gr_122_measure_2,manuscript_2443,Canon_Gr,MS_Canon_Gr_122,MS. Canon. Gr. 122,,MS_Canon_Gr_122,,,,,,,,,,,,,,,,,310.0,310.0,310.0,220.0,220.0,220.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Gr_30_measure_1,manuscript_2464,Canon_Gr,MS_Canon_Gr_30,MS. Canon. Gr. 30,,MS_Canon_Gr_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_10_measure_1,manuscript_2534,Canon_Ital,MS_Canon_Ital_10,MS. Canon. Ital. 10,,MS_Canon_Ital_10,,,,,,,,,,,,,,,,,206.0,206.0,206.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_102_measure_1,manuscript_2537,Canon_Ital,MS_Canon_Ital_102,MS. Canon. Ital. 102,,MS_Canon_Ital_102,,,,,,,,,,,,,,,,,430.0,430.0,430.0,285.0,285.0,285.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_103_measure_1,manuscript_2538,Canon_Ital,MS_Canon_Ital_103,MS. Canon. Ital. 103,,MS_Canon_Ital_103,,,,,,,,,,,,,,,,,405.0,405.0,405.0,278.0,278.0,278.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_116_measure_1,manuscript_2549,Canon_Ital,MS_Canon_Ital_116,MS. Canon. Ital. 116,,MS_Canon_Ital_116,,,,,,,,,,,,,,,,,293.0,293.0,293.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_116_measure_2,manuscript_2549,Canon_Ital,MS_Canon_Ital_116,MS. Canon. Ital. 116,,MS_Canon_Ital_116,,,,,,,,,,,,,,,,,293.0,293.0,293.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_12_measure_1,manuscript_2553,Canon_Ital,MS_Canon_Ital_12,MS. Canon. Ital. 12,,MS_Canon_Ital_12,,,,,,,,,,,,,,,,,220.0,220.0,220.0,162.0,162.0,162.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_121_measure_1,manuscript_2555,Canon_Ital,MS_Canon_Ital_121,MS. Canon. Ital. 121,,MS_Canon_Ital_121,,,,,,,,,,,,,,,,,295.0,295.0,295.0,220.0,220.0,220.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_13_measure_1,manuscript_2564,Canon_Ital,MS_Canon_Ital_13,MS. Canon. Ital. 13,,MS_Canon_Ital_13,,,,,,,,,,,,,,,,,217.0,217.0,217.0,145.0,145.0,145.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_136_measure_1,manuscript_2570,Canon_Ital,MS_Canon_Ital_136,MS. Canon. Ital. 136,,MS_Canon_Ital_136,,,,,,,,,,,,,,,,,292.0,292.0,292.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_137_measure_1,manuscript_2571,Canon_Ital,MS_Canon_Ital_137,MS. Canon. Ital. 137,,MS_Canon_Ital_137,,,,,,,,,,,,,,,,,300.0,300.0,300.0,205.0,205.0,205.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_151_measure_1,manuscript_2585,Canon_Ital,MS_Canon_Ital_151,MS. Canon. Ital. 151,,MS_Canon_Ital_151,,,,,,,,,,,,,,,,,332.0,332.0,332.0,235.0,235.0,235.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_16_measure_1,manuscript_2592,Canon_Ital,MS_Canon_Ital_16,MS. Canon. Ital. 16,,MS_Canon_Ital_16,,,,,,,,,,,,,,,,,225.0,225.0,225.0,145.0,145.0,145.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_160_measure_1,manuscript_2593,Canon_Ital,MS_Canon_Ital_160,MS. Canon. Ital. 160,,MS_Canon_Ital_160,,,,,,,,,,,,,,,,,193.0,193.0,193.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_161_measure_1,manuscript_2594,Canon_Ital,MS_Canon_Ital_161,MS. Canon. Ital. 161,,MS_Canon_Ital_161,,,,,,,,,,,,,,,,,195.0,195.0,195.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_168_measure_1,manuscript_2600,Canon_Ital,MS_Canon_Ital_168,MS. Canon. Ital. 168,,MS_Canon_Ital_168,,,,,,,,,,,,,,,,,257.0,257.0,257.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_174_measure_1,manuscript_2607,Canon_Ital,MS_Canon_Ital_174,MS. Canon. Ital. 174,,MS_Canon_Ital_174,,,,,,,,,,,,,,,,,199.0,199.0,199.0,137.0,137.0,137.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_175_measure_1,manuscript_2608,Canon_Ital,MS_Canon_Ital_175,MS. Canon. Ital. 175,,MS_Canon_Ital_175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_195_measure_1,manuscript_2630,Canon_Ital,MS_Canon_Ital_195,MS. Canon. Ital. 195,,MS_Canon_Ital_195,,,,,,,,,,,,,,,,,188.0,188.0,188.0,130.0,130.0,130.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_202_measure_1,manuscript_2638,Canon_Ital,MS_Canon_Ital_202,MS. Canon. Ital. 202,,MS_Canon_Ital_202,,,,,,,,,,,,,,,,,235.0,235.0,235.0,165.0,165.0,165.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_21_measure_1,manuscript_2646,Canon_Ital,MS_Canon_Ital_21,MS. Canon. Ital. 21,,MS_Canon_Ital_21,,,,,,,,,,,,,,,,,199.0,199.0,199.0,134.0,134.0,134.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_211_measure_1,manuscript_2648,Canon_Ital,MS_Canon_Ital_211,MS. Canon. Ital. 211,,MS_Canon_Ital_211,,,,,,,,,,,,,,,,,203.0,203.0,203.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_213_measure_1,manuscript_2650,Canon_Ital,MS_Canon_Ital_213,MS. Canon. Ital. 213,,MS_Canon_Ital_213,,,,,,,,,,,,,,,,,218.0,218.0,218.0,145.0,145.0,145.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_220_measure_1,manuscript_2658,Canon_Ital,MS_Canon_Ital_220,MS. Canon. Ital. 220,,MS_Canon_Ital_220,,,,,,,,,,,,,,,,,208.0,208.0,208.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_223_measure_1,manuscript_2660,Canon_Ital,MS_Canon_Ital_223,MS. Canon. Ital. 223,,MS_Canon_Ital_223,,,,,,,,,,,,,,,,,210.0,210.0,210.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_234_measure_1,manuscript_2671,Canon_Ital,MS_Canon_Ital_234,MS. Canon. Ital. 234,,MS_Canon_Ital_234,,,,,,,,,,,,,,,,,217.0,217.0,217.0,145.0,145.0,145.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_24_measure_1,manuscript_2676,Canon_Ital,MS_Canon_Ital_24,MS. Canon. Ital. 24,,MS_Canon_Ital_24,,,,,,,,,,,,,,,,,327.0,327.0,327.0,230.0,230.0,230.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_25_measure_1,manuscript_2687,Canon_Ital,MS_Canon_Ital_25,MS. Canon. Ital. 25,,MS_Canon_Ital_25,,,,,,,,,,,,,,,,,310.0,310.0,310.0,205.0,205.0,205.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_250_measure_1,manuscript_2688,Canon_Ital,MS_Canon_Ital_250,MS. Canon. Ital. 250,,MS_Canon_Ital_250,,,,,,,,,,,,,,,,,246.0,246.0,246.0,177.0,177.0,177.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_259_measure_1,manuscript_2695,Canon_Ital,MS_Canon_Ital_259,MS. Canon. Ital. 259,,MS_Canon_Ital_259,,,,,,,,,,,,,,,,,270.0,270.0,270.0,200.0,200.0,200.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_260_measure_1,manuscript_2697,Canon_Ital,MS_Canon_Ital_260,MS. Canon. Ital. 260,,MS_Canon_Ital_260,,,,,,,,,,,,,,,,,285.0,285.0,285.0,200.0,200.0,200.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_262_measure_1,manuscript_2698,Canon_Ital,MS_Canon_Ital_262,MS. Canon. Ital. 262,,MS_Canon_Ital_262,,,,,,,,,,,,,,,,,287.0,287.0,287.0,195.0,195.0,195.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_273_measure_1,manuscript_2710,Canon_Ital,MS_Canon_Ital_273,MS. Canon. Ital. 273,,MS_Canon_Ital_273,,,,,,,,,,,,,,,,,283.0,283.0,283.0,195.0,195.0,195.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_285_measure_1,manuscript_2723,Canon_Ital,MS_Canon_Ital_285,MS. Canon. Ital. 285,,MS_Canon_Ital_285,,,,,,,,,,,,,,,,,275.0,275.0,275.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_29_measure_1,manuscript_2726,Canon_Ital,MS_Canon_Ital_29,MS. Canon. Ital. 29,,MS_Canon_Ital_29,,,,,,,,,,,,,,,,,287.0,287.0,287.0,212.0,212.0,212.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_32_measure_1,manuscript_2741,Canon_Ital,MS_Canon_Ital_32,MS. Canon. Ital. 32,,MS_Canon_Ital_32,,,,,,,,,,,,,,,,,294.0,294.0,294.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_32_measure_2,manuscript_2741,Canon_Ital,MS_Canon_Ital_32,MS. Canon. Ital. 32,,MS_Canon_Ital_32,,,,,,,,,,,,,,,,,294.0,294.0,294.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_33_measure_1,manuscript_2742,Canon_Ital,MS_Canon_Ital_33,MS. Canon. Ital. 33,,MS_Canon_Ital_33,,,,,,,,,,,,,,,,,290.0,290.0,290.0,218.0,218.0,218.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_37_measure_1,manuscript_2746,Canon_Ital,MS_Canon_Ital_37,MS. Canon. Ital. 37,,MS_Canon_Ital_37,,,,,,,,,,,,,,,,,335.0,335.0,335.0,233.0,233.0,233.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_38_measure_1,manuscript_2747,Canon_Ital,MS_Canon_Ital_38,MS. Canon. Ital. 38,,MS_Canon_Ital_38,,,,,,,,,,,,,,,,,313.0,313.0,313.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_4_measure_1,manuscript_2749,Canon_Ital,MS_Canon_Ital_4,MS. Canon. Ital. 4,,MS_Canon_Ital_4,,,,,,,,,,,,,,,,,273.0,273.0,273.0,205.0,205.0,205.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_40_measure_1,manuscript_2750,Canon_Ital,MS_Canon_Ital_40,MS. Canon. Ital. 40,,MS_Canon_Ital_40,,,,,,,,,,,,,,,,,295.0,295.0,295.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_41_measure_1,manuscript_2751,Canon_Ital,MS_Canon_Ital_41,MS. Canon. Ital. 41,,MS_Canon_Ital_41,,,,,,,,,,,,,,,,,286.0,286.0,286.0,190.0,190.0,190.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_45_measure_1,manuscript_2755,Canon_Ital,MS_Canon_Ital_45,MS. Canon. Ital. 45,,MS_Canon_Ital_45,,,,,,,,,,,,,,,,,233.0,233.0,233.0,170.0,170.0,170.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_46_measure_1,manuscript_2756,Canon_Ital,MS_Canon_Ital_46,MS. Canon. Ital. 46,,MS_Canon_Ital_46,,,,,,,,,,,,,,,,,226.0,226.0,226.0,162.0,162.0,162.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_49_measure_1,manuscript_2759,Canon_Ital,MS_Canon_Ital_49,MS. Canon. Ital. 49,,MS_Canon_Ital_49,,,,,,,,,,,,,,,,,218.0,218.0,218.0,158.0,158.0,158.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_50_measure_1,manuscript_2761,Canon_Ital,MS_Canon_Ital_50,MS. Canon. Ital. 50,,MS_Canon_Ital_50,,,,,,,,,,,,,,,,,217.0,217.0,217.0,145.0,145.0,145.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_51_measure_1,manuscript_2762,Canon_Ital,MS_Canon_Ital_51,MS. Canon. Ital. 51,,MS_Canon_Ital_51,,,,,,,,,,,,,,,,,220.0,220.0,220.0,145.0,145.0,145.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_51_measure_2,manuscript_2762,Canon_Ital,MS_Canon_Ital_51,MS. Canon. Ital. 51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_56_measure_1,manuscript_2767,Canon_Ital,MS_Canon_Ital_56,MS. Canon. Ital. 56,,MS_Canon_Ital_56,,,,,,,,,,,,,,,,,200.0,200.0,200.0,110.0,110.0,110.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_58_measure_1,manuscript_2769,Canon_Ital,MS_Canon_Ital_58,MS. Canon. Ital. 58,,MS_Canon_Ital_58,,,,,,,,,,,,,,,,,195.0,195.0,195.0,144.0,144.0,144.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_61_measure_1,manuscript_2773,Canon_Ital,MS_Canon_Ital_61,MS. Canon. Ital. 61,,MS_Canon_Ital_61,,,,,,,,,,,,,,,,,180.0,180.0,180.0,123.0,123.0,123.0,,,,mm,,,,,,,,,,,,,,150.0,150.0,150.0,90.0,90.0,90.0,mm,,,,,,,,,,,,
MS_Canon_Ital_64_measure_1,manuscript_2776,Canon_Ital,MS_Canon_Ital_64,MS. Canon. Ital. 64,,MS_Canon_Ital_64,,,,,,,,,,,,,,,,,290.0,290.0,290.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_71_measure_1,manuscript_2784,Canon_Ital,MS_Canon_Ital_71,MS. Canon. Ital. 71,,MS_Canon_Ital_71,,,,,,,,,,,,,,,,,236.0,236.0,236.0,160.0,160.0,160.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_77_measure_1,manuscript_2790,Canon_Ital,MS_Canon_Ital_77,MS. Canon. Ital. 77,,MS_Canon_Ital_77,,,,,,,,,,,,,,,,,293.0,293.0,293.0,205.0,205.0,205.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_85_measure_1,manuscript_2799,Canon_Ital,MS_Canon_Ital_85,MS. Canon. Ital. 85,,MS_Canon_Ital_85,,,,,,,,,,,,,,,,,355.0,355.0,355.0,230.0,230.0,230.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_90_measure_1,manuscript_2805,Canon_Ital,MS_Canon_Ital_90,MS. Canon. Ital. 90,,MS_Canon_Ital_90,,,,,,,,,,,,,,,,,285.0,285.0,285.0,200.0,200.0,200.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Ital_97_measure_1,manuscript_2812,Canon_Ital,MS_Canon_Ital_97,MS. Canon. Ital. 97,,MS_Canon_Ital_97,,,,,,,,,,,,,,,,,230.0,230.0,230.0,150.0,150.0,150.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Liturg_1_measure_1,manuscript_2815,Canon_Liturg,MS_Canon_Liturg_1,MS. Canon. Liturg. 1,,MS_Canon_Liturg_1,,,,,,,,,,,,,,,,,135.0,135.0,135.0,103.0,103.0,103.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Liturg_10_measure_1,manuscript_2816,Canon_Liturg,MS_Canon_Liturg_10,MS. Canon. Liturg. 10,,MS_Canon_Liturg_10,,,,,,,,,,,,,,,,,136.0,136.0,136.0,83.0,83.0,83.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Liturg_105_measure_1,manuscript_2819,Canon_Liturg,MS_Canon_Liturg_105,MS. Canon. Liturg. 105,,MS_Canon_Liturg_105,,,,,,,,,,,,,,,,,213.0,213.0,213.0,152.0,152.0,152.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Liturg_108_measure_1,manuscript_2820,Canon_Liturg,MS_Canon_Liturg_108,MS. Canon. Liturg. 108,,MS_Canon_Liturg_108,,,,,,,,,,,,,,,,,124.0,124.0,124.0,84.0,84.0,84.0,,,,mm,,,,,,,,,,,,,,68.0,68.0,68.0,40.0,40.0,40.0,mm,,,,,,,,,,,,
MS_Canon_Liturg_11_measure_1,manuscript_2821,Canon_Liturg,MS_Canon_Liturg_11,MS. Canon. Liturg. 11,,MS_Canon_Liturg_11,,,,,,,,,,,,,,,,,143.0,143.0,143.0,93.0,93.0,93.0,,,,mm,,,,,,,,,,,,,,75.0,75.0,75.0,52.0,52.0,52.0,mm,,,,,,,,,,,,
MS_Canon_Liturg_114_measure_1,manuscript_2822,Canon_Liturg,MS_Canon_Liturg_114,MS. Canon. Liturg. 114,,MS_Canon_Liturg_114,,,,,,,,,,,,,,,,,111.0,111.0,111.0,75.0,75.0,75.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Liturg_114_measure_2,manuscript_2822,Canon_Liturg,MS_Canon_Liturg_114,MS. Canon. Liturg. 114,,MS_Canon_Liturg_114,,,,,,,,,,,,,,,,,111.0,111.0,111.0,75.0,75.0,75.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Canon_Liturg_116_measure_1,manuscript_2823,Canon_Liturg,MS_Canon_Liturg_116,MS. Canon. Liturg. 116,,MS_Canon_Liturg_116,,,,,,,,,,,,,,,,,136.0,136.0,136.0,98.0,98.0,98.0,,,,mm,,,,,,,,,,,,,,90.0,90.0,90.0,60.0,60.0,60.0,mm,,,,,,,,,,,,
