metadata: origin UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: origin,overview: additions,locus: locus,locus: from,locus: to,orig date: date,orig date: when,orig date: not before,orig date: not after,orig date: certainty,orig date: calendar,orig place: place,orig place: country,orig place: country ID,orig place: country lat,orig place: country long,orig place: region,orig place: region ID,orig place: region lat,orig place: region long,orig place: settlement,orig place: settlement ID,orig place: settlement lat,orig place: settlement long,orig org: org,orig org: org ID,orig org: org lat,orig org: org long,add date: date,add date: when,add date: not before,add date: not after,add date: certainty,add date: calendar,add place: place,add place: country,add place: country ID,add place: country lat,add place: country long,add place: region,add place: region ID,add place: region lat,add place: region long,add place: settlement,add place: settlement ID,add place: settlement lat,add place: settlement long,add org: org,add org: org ID,add org: org lat,add org: org long,bibliography: bibl(s),bibliography: ref(s),bibliography: ref ID(s),bibliography: note(s)
_origin_3,manuscript_1,,,"Cambridge, King's College, MS 16",part,,,Copied between the 2nd quarter and 4th quarter of the 15th century. England,,,,,"Copied between the 2nd quarter and 4th
                                    quarter of the 15th century.",,1425,1500,high,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11883,,,"Cambridge, King's College, MS 20",manuscript,,MS-KINGS-00020,between the second quarter and the sixth decade of the 16th century.,,,,,"between the second quarter and the sixth decade of
                the 16th century.",,1525,1560,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11884,,,"Cambridge, King's College, MS 23",manuscript,,MS-KINGS-00023,between the second quarter and the sixth decade of the 16th century.,,,,,"between the
                                second quarter and the sixth decade of the 16th century.",,1525,1560,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11885,,,"Cambridge, King's College, MS 45",manuscript,,MS-KINGS-00045,"12th century The possible dating range has sometimes been extended to include the later 11th century, but the developed form of the abbreviation of καί suggests a later date. Earlier scholarship sometimes dated the manuscript to the 13th century, but this seems inconsistent with other features of the script, such as the continued widespread use of angular breathings and the occasional presence of adscript mute iota.",,,,,"12th
                century",,1100,1199,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The possible dating range has sometimes been extended to include the later 11th century, but the developed form of the abbreviation of καί suggests a later date. Earlier scholarship sometimes dated the manuscript to the 13th century, but this seems inconsistent with other features of the script, such as the continued widespread use of angular breathings and the occasional presence of adscript mute iota."
_origin_1,manuscript_1,,,"Cambridge, Magdalene College, MS Pepys 911",manuscript-composite,,MS-MAGDALENE-PEPYS-00911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Magdalene College, MS Pepys 911",part,,,The main text was probably written in the second half of the 13th century. The main text was probably copied in England.,,,,," The main text was probably written in
                                    the second half of the 13th century. ",,1250,1300,medium,Gregorian,The main text was probably copied in England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, Magdalene College, MS Pepys 911",part,,,Written in the second half of the 13th century. Written in England.,,,,," Written in the second half of the 13th
                                    century. ",,1250,1300,medium,Gregorian,Written in England.,Written in England.,place_g7002445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 878",manuscript,,MS-MAGDALENE-PEPYS-00878,Copied in the first half of the 15th century. England,,,,, Copied in the first half of the 15th century. ,,1400,1450,high,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1047",manuscript,,MS-MAGDALENE-PEPYS-01047,"Copied in the late 15th century, certainly in or after 1470/1471 (see medical recipe on 17v-18r). England.",,,,," Copied in the late 15th century, certainly in
                                or after 1470/1471 (see medical recipe on 17v-18r).",,1470,1500,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1236",manuscript,,MS-MAGDALENE-PEPYS-01236,"Copied between c. 1460-c. 1475. Probably compiled and copied by and for a priest of the chapel of the almonry of Christ Church Cathedral Priory in Canterbury. The music in this manuscript is attributed to a number of composers who were active in or had connections with Kent during the 1460s and 1470s. These include William Corbrond and John Nesbet who were Masters of the Lady Chapel choir at Canterbury Cathedral Priory (respectively 1470-1474; and 1474-1488). The music includes unusual blessings sung by the Boy Bishop at the feast of St Nicholas. According to Bowers (1982), the prominence of these blessings and the text Stans puer ad mensam point to an intended use at the chapel of the almonry of Christ Church, Canterbury: the almonry buildings housed a boarding school for eight boys who sang in the Lady Chapel choir, and participated in services in the almonry chapel. Here, they celebrated the Boy Bishop ceremonies annually. Bowers (1982) suggests that the manuscript may have been compiled and owned by one of the priests who was responsible for the upbringing of the boys. Charles (1962) Bower (1982)",,,,, Copied between c. 1460-c. 1475. ,,1460,1475,high,Gregorian,Probably compiled and copied by and for a priest of the chapel of the almonry of Christ Church Cathedral Priory in Canterbury.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles (1962); Bower (1982),,,
_origin_1,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1307",manuscript,,MS-MAGDALENE-PEPYS-01307,"Written in the fifteenth century, probably in the second quarter. Written in England, perhaps in East Anglia. Date and location of production assigned based on palaeographical and orthographical details. See also McKitterick and Beadle (1992). R. McKitterick and R. Beadle, Catalogue of the Pepys Library at Magdalene College, Cambridge: Manuscripts. Part I Medieval, Catalogue of the Pepys Library at Magdalene College, Cambridge, 7 vols (Woodbridge, 1992), vol. 5, pp. 14-15 .",,,,," Written in the fifteenth century, probably
                                in the second quarter. ",,1425,1450,medium,Gregorian,"Written in England, perhaps in East Anglia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R. McKitterick and R. Beadle, Catalogue of the Pepys Library at Magdalene College, Cambridge: Manuscripts. Part I Medieval, Catalogue of the Pepys Library at Magdalene College, Cambridge, 7 vols (Woodbridge, 1992), vol. 5, pp. 14-15 .",,,
_origin_1,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1661",manuscript-composite,,MS-MAGDALENE-PEPYS-01661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1661",part,,,Copied in the first half of the 15th century. England.,,,,," Copied in the first half of the 15th
                                    century. ",,1400,1450,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1661",part,,,Copied in the 15th century. England.,,,,, Copied in the 15th century. ,,1400,1450,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1661",part,,,Copied in the first half of the 15th century England.,,,,," Copied in the first half of the 15th
                                    century ",,1400,1500,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_4,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1661",part,,,Copied in the first half of the 15th century. England.,,,,," Copied in the first half of the 15th
                                    century. ",,1400,1450,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_5,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1661",part,,,Copied in the first half of the 15th century. England.,,,,," Copied in the first half of the 15th
                                    century. ",,1400,1450,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Newnham College, MS 4",manuscript,,MS-NEWNHAM-00004,"1400-1450 According to William Walter Skeat, the copy of Piers Plowman in this manuscript was made in the early fifteenth century. Henry Yates Thompson, in a printed description of the manuscript dated June 1909 pasted onto f. [ii] verso, dates it to c. 1420. In more recent scholarship, the copy is dated to the first half of the 15th century [Kane and Donaldson (1988), p. 14]; the middle of the 15th century [Ker (1977), p. 239]; and second quarter of the 15th century [Doyle (1986), p. 39; Hanna (1993), p. 39]. The copies of The Lay Folk's Mass Book and Old English Grace were added by a different hand and probably at a later stage. According to Simmons (1879), following information provided by William Walter Skeat, the latter texts were copied around the year 1450. England Dialectal features suggest that the scribe was educated in London and was copying from an exemplar copied in an Oxfordshire dialect (see further notes under Language(s)).",,,,,1400-1450,,1400,1450,high,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"According to William Walter Skeat, the copy of Piers Plowman in this manuscript was made in the early fifteenth century. Henry Yates Thompson, in a printed description of the manuscript dated June 1909 pasted onto f. [ii] verso, dates it to c. 1420. In more recent scholarship, the copy is dated to the first half of the 15th century [Kane and Donaldson (1988), p. 14]; the middle of the 15th century [Ker (1977), p. 239]; and second quarter of the 15th century [Doyle (1986), p. 39; Hanna (1993), p. 39]. The copies of The Lay Folk's Mass Book and Old English Grace were added by a different hand and probably at a later stage. According to Simmons (1879), following information provided by William Walter Skeat, the latter texts were copied around the year 1450.; Dialectal features suggest that the scribe was educated in London and was copying from an exemplar copied in an Oxfordshire dialect (see further notes under Language(s))."
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 15",manuscript,,MS-PEMBROKE-00015,"2nd quarter of the 12th century England, Bury St Edmunds The manuscript was made and kept at the .Abbey of Bury St Edmunds Abbey of Bury St. Edmunds CBMLC 4, B13.168",,,,,2nd quarter of the 12th century,,1125,1150,medium,Gregorian,"England, Bury St Edmunds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CBMLC 4, B13.168",,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 16",manuscript,,MS-PEMBROKE-00016,"Mid-12th century England, Bury St Edmunds The manuscript was made and kept at the .Abbey of Bury St Edmunds Abbey of Bury St. Edmunds",,,,,Mid-12th century,,1140,1160,medium,Gregorian,"England, Bury St Edmunds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 28",manuscript,,MS-PEMBROKE-00028,Late 12th century Paris,,,,,Late 12th century,,1190,1200,medium,Gregorian,Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 54",manuscript,,MS-PEMBROKE-00054,"3rd quarter of the 12th century England, Bury St Edmunds The manuscript was made and kept at the .Abbey of Bury St Edmunds Abbey of Bury St. Edmunds",,,,,"3rd quarter of the 12th
                                                century",,1150,1175,medium,Gregorian,"England, Bury St Edmunds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The manuscript was made and kept at the .Abbey of Bury St Edmunds Abbey of Bury St. Edmunds
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 56",manuscript,,MS-PEMBROKE-00056,3rd quarter of the 12th century,,,,,"3rd quarter of the 12th
                                                century",,1150,1175,medium,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 67",manuscript-composite,,MS-PEMBROKE-00067,"Mid-12th century England, Bury St Edmunds The manuscript was made and kept at the .Abbey of Bury St Edmunds Abbey of Bury St. Edmunds CBMLC 4, B13.145",,,,,Mid-12th century,,1140,1160,medium,Gregorian,"England, Bury St Edmunds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CBMLC 4, B13.145",,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 67",part,,,"Mid-12th century England, Bury St Edmunds The manuscript was made and kept at the .Abbey of Bury St Edmunds Abbey of Bury St. Edmunds CBMLC 4, B13.145",,,,,Mid-12th century,,1140,1160,medium,Gregorian,"England, Bury St Edmunds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CBMLC 4, B13.145",,,
_origin_2,manuscript_1,,,"Cambridge, Pembroke College, MS 67",part,,,"Mid-12th century England, Bury St Edmunds The manuscript was made and kept at the .Abbey of Bury St Edmunds Abbey of Bury St. Edmunds CBMLC 4, B13.145",,,,,Mid-12th century,,1140,1160,medium,Gregorian,"England, Bury St Edmunds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CBMLC 4, B13.145",,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 70",manuscript-composite,,MS-PEMBROKE-00070,"Second quarter of the 12th century Northern France, ?Laon The manuscript was made in northern France, perhaps at Laon, and was at the from an early stage. The manuscript comprises two physically separate volumes, which appear always to have been together.Abbey of Bury St Edmunds Abbey of Bury St. Edmunds CBMLC 4, B13.130",,,,,"Second quarter of the 12th
                                                century",,1125,1150,medium,Gregorian,"Northern France, ?Laon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CBMLC 4, B13.130",,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 70",part,,,"Second quarter of the 12th century Northern France, ?Laon The manuscript was made in northern France, perhaps at Laon, and was at the from an early stage. The manuscript comprises two physically separate volumes, which appear always to have been together.Abbey of Bury St Edmunds Abbey of Bury St. Edmunds CBMLC 4, B13.130",,,,,"Second quarter of the 12th
                                                century",,1125,1150,medium,Gregorian,"Northern France, ?Laon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CBMLC 4, B13.130",,,
_origin_2,manuscript_1,,,"Cambridge, Pembroke College, MS 70",part,,,"Second quarter of the 12th century Northern France, ?Laon The manuscript was made in northern France, perhaps at Laon, and was at the from an early stage. The manuscript comprises two physically separate volumes, which appear always to have been together.Abbey of Bury St Edmunds Abbey of Bury St. Edmunds CBMLC 4, B13.130",,,,,"Second quarter of the 12th
                                                century",,1125,1150,medium,Gregorian,"Northern France, ?Laon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CBMLC 4, B13.130",,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 72",manuscript-composite,,MS-PEMBROKE-00072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 72",part,,,"Mid-12th century England, Bury St Edmunds Written at the (perhaps Abbey of Bury St Edmunds Abbey of Bury St. Edmunds CBMLC 4, B13.229).",,,,,Mid-12th century,,1140,1160,medium,Gregorian,"England, Bury St Edmunds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CBMLC 4, B13.229",,,
_origin_2,manuscript_1,,,"Cambridge, Pembroke College, MS 72",part,,,13th century Italy,,,,,13th century,,1200,1300,medium,Gregorian,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, Pembroke College, MS 72",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_1,,,"Cambridge, Pembroke College, MS 72",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_4,manuscript_1,,,"Cambridge, Pembroke College, MS 72",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_5,manuscript_1,,,"Cambridge, Pembroke College, MS 72",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 120",manuscript-composite,,MS-PEMBROKE-00120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 120",part,,,c. 1125,,,,,c. 1125,,1115,1135,medium,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, Pembroke College, MS 120",part,,,Mid-12th century,,,,,Mid-12th century,,1140,1160,medium,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 237",manuscript,,MS-PEMBROKE-00237,Late 14th century England,,,,, Late 14th century ,,1390,1400,medium,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 243",manuscript,,MS-PEMBROKE-00243,"1459×1471 England According to P.R. Robinson, 'The translation seems to have been completed in the years 1458-59. Its proem, lines 1-88 (ff. 1r-2v), celebrates the triumphant entry of Henry VI into London on 25 March 1458, and in lines 978-1026 (ff. 19r-19v) the poet refers to the political situation after the Yorkist defeat at the battle of Ludiford, in October 1459. However, there is no mention of Henry's defeat and capture in 1460 or the ensuing events that led to Edward IV's accession. In the only other two copies...the proem is omitted...and the name of Edward IV is substituted for that of Henry in lines 121 and 2880 (ff. 3v and 53r). This would suggest that the Pembroke copy was made before March 1461 when Henry was deposed, and certainly before his death in 1471.' Robinson (1988), no. 270",,,,, 1459×1471 ,,1459,1471,high,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Robinson (1988), no. 270",,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 258",manuscript-composite,,MS-PEMBROKE-COLLEGE-00258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Pembroke College, MS 258",part,,,"Mid-14th century. England, ?London.",,,,,Mid-14th century. ,,1360,1330,high,Gregorian,"England, ?London.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, Pembroke College, MS 258",part,,,13th century. England.,,,,,13th century. ,,1200,1300,medium,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_1,,,"Cambridge, Pembroke College, MS 258",part,,,13th century. England.,,,,,13th century. ,,1200,1300,medium,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_4,manuscript_1,,,"Cambridge, Pembroke College, MS 258",part,,,Late 13th century. England.,,,,,Late 13th century. ,,1250,1300,medium,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_5,manuscript_1,,,"Cambridge, Pembroke College, MS 258",part,,,"14th century, probably second half. England.",,,,,"14th century, probably second half. ",,1300,1400,medium,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
