metadata: measurement UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,extent: extent,extent: n folios,extent: n endleaves,extent: n later endleaves,rolls: height,rolls: height max,rolls: height min,rolls: width,rolls: width max,rolls: width min,rolls: unit,rolls: converted,fragments: height,fragments: height max,fragments: height min,fragments: width,fragments: width max,fragments: width min,fragments: unit,leaves: height,leaves: height max,leaves: height min,leaves: width,leaves: width max,leaves: width min,leaves: depth,leaves: depth max,leaves: depth min,leaves: unit,columns: n,columns: n max,columns: n min,columns: height,columns: height max,columns: height min,columns: width,columns: width max,columns: width min,columns: unit,intercolumn: width,intercolumn: width max,intercolumn: width min,intercolumn: unit,written area: n,written area: n max,written area: n min,written area: height,written area: height max,written area: height min,written area: width,written area: width max,written area: width min,written area: unit,ruling: n,ruling: n max,ruling: n min,ruling: height,ruling: height max,ruling: height min,ruling: width,ruling: width max,ruling: width min,ruling: unit,ruling: medium,ruling: top line
_measure_1,manuscript_1,,,"Cambridge, Trinity College, MS O.9.39",manuscript-composite,,MS-TRINITY-COLLEGE-O-00009-00039,Codex: i + 18 | 12 | 62 | 20 | 40 + i leaves. 255-300 105-200,152.0,,,,,,,,,,,,,,,,,,255-300,300.0,255.0,105-200,200.0,105.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,"Cambridge, Trinity College, MS O.9.39",manuscript-composite,,MS-TRINITY-COLLEGE-O-00009-00039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,"Cambridge, Trinity College, MS O.9.39",part,,,Codex: 18 leaves. 255 190,18.0,,,,,,,,,,,,,,,,,,255.0,255.0,255.0,190.0,190.0,190.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,44 50,50.0,44.0,185-210,210.0,185.0,145-150,150.0,145.0,mm,,,,,,,,,,,leadpoint,below
_measure_4,manuscript_1,,,"Cambridge, Trinity College, MS O.9.39",part,,,Codex: 12 leaves. 285 190,12.0,,,,,,,,,,,,,,,,,,285.0,285.0,285.0,190.0,190.0,190.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,41.0,41.0,41.0,215-220,220.0,215.0,140-145,145.0,140.0,mm,,,,,,,,,,,leadpoint,below
_measure_5,manuscript_1,,,"Cambridge, Trinity College, MS O.9.39",part,,,Codex: 62 leaves. 265 180,62.0,,,,,,,,,,,,,,,,,,265.0,265.0,265.0,180.0,180.0,180.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,30 44,44.0,30.0,235-245,245.0,235.0,130-155,155.0,130.0,mm,,,,,,,,,,,blindpoint,
_measure_6,manuscript_1,,,"Cambridge, Trinity College, MS O.9.39",part,,,Codex: 20 leaves. 300 200 Folios 2:11-2:14 are smaller leaves (280 x 200mm).,20.0,,,,,,,,,,,,,,,,,,300.0,300.0,300.0,200.0,200.0,200.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,mm,,,,,,,,,,,,
_measure_7,manuscript_1,,,"Cambridge, Trinity College, MS O.9.39",part,,,Codex: 40 leaves. 285 105,40.0,,,,,,,,,,,,,,,,,,285.0,285.0,285.0,105.0,105.0,105.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,44 45,45.0,44.0,275.0,275.0,275.0,75.0,75.0,75.0,mm,,,,,,,,,,,leadpoint,
_measure_1,manuscript_12027,,,"Cambridge, Trinity College, MS O.10.10",manuscript,,MS-TRINITY-O-00010-00010,Codex i + 128 308-320 190-200,128.0,,1.0,,,,,,,,,,,,,,,,308-320,320.0,308.0,190-200,200.0,190.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,28 38,38.0,28.0,,,,,,,,,,,,,,,,,,pencil,
_measure_1,manuscript_12028,,,"Cambridge, Trinity College, MS O.10.12",manuscript-composite,,MS-TRINITY-O-00010-00012,Codex i + 109 + 1 303-320 190-205,109.0,1.0,1.0,,,,,,,,,,,,,,,,303-320,320.0,303.0,190-205,205.0,190.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_12028,,,"Cambridge, Trinity College, MS O.10.12",part,,,Codex 84 ca. 305-315 ca. 190-205,84.0,,,,,,,,,,,,,,,,,,ca. 305-315,315.0,305.0,ca. 190-205,205.0,190.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,35 49,49.0,35.0,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_12028,,,"Cambridge, Trinity College, MS O.10.12",part,,,Codex 25 318 208,25.0,,,,,,,,,,,,,,,,,,318.0,318.0,318.0,208.0,208.0,208.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,27 30,30.0,27.0,285-290,290.0,285.0,140-155,155.0,140.0,mm,,,,,,,,,,,,
_measure_1,manuscript_12031,,,"Cambridge, Trinity College, MS O.10.32",manuscript,,MS-TRINITY-O-00010-00032,Codex iii + 1 + 207 + i ff. 1r-190v 308 200 ff. 191r-211v 318 200 ff. 212r-121v 267 190,207.0,1.0,4.0,,,,,,,,,,,,,,,,308.0,308.0,308.0,200.0,200.0,200.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,25 49,49.0,25.0,,,,,,,,,,,265-285,285.0,265.0,155-170,170.0,155.0,mm,hardpoint,
_measure_2,manuscript_12031,,,"Cambridge, Trinity College, MS O.10.32",manuscript,,MS-TRINITY-O-00010-00032,Codex iii + 1 + 207 + i ff. 1r-190v 308 200 ff. 191r-211v 318 200 ff. 212r-121v 267 190,207.0,1.0,4.0,,,,,,,,,,,,,,,,308.0,308.0,308.0,200.0,200.0,200.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,25 49,49.0,25.0,,,,,,,,,,,275-295,295.0,275.0,155-160,160.0,155.0,mm,hardpoint,
_measure_3,manuscript_12031,,,"Cambridge, Trinity College, MS O.10.32",manuscript,,MS-TRINITY-O-00010-00032,Codex iii + 1 + 207 + i ff. 1r-190v 308 200 ff. 191r-211v 318 200 ff. 212r-121v 267 190,207.0,1.0,4.0,,,,,,,,,,,,,,,,308.0,308.0,308.0,200.0,200.0,200.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,38 48,48.0,38.0,,,,,,,,,,,295.0,295.0,295.0,165-180,180.0,165.0,mm,hardpoint,
_measure_1,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",manuscript-composite,,MS-TRINITY-O-00010-00033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",part,,,,,,,,,,,,,,,,,,,,,,304.0,304.0,304.0,195.0,195.0,195.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,45 64,64.0,45.0,,,,,,,,,,,275-285,285.0,275.0,160.0,160.0,160.0,mm,,
_measure_3,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",part,,,,,,,,,,,,,,,,,,,,,,318.0,318.0,318.0,203.0,203.0,203.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,28 33,33.0,28.0,,,,,,,,,,,273-287,287.0,273.0,160.0,160.0,160.0,mm,,
_measure_4,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",part,,,,,,,,,,,,,,,,,,,,,,310.0,310.0,310.0,200.0,200.0,200.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,53 62,62.0,53.0,,,,,,,,,,,274-293,293.0,274.0,160.0,160.0,160.0,mm,,
_measure_5,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",part,,,,,,,,,,,,,,,,,,,,,,318.0,318.0,318.0,198.0,198.0,198.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,39.0,39.0,39.0,,,,,,,,,,,289.0,289.0,289.0,170.0,170.0,170.0,mm,,
_measure_6,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",part,,,,,,,,,,,,,,,,,,,,,,315.0,315.0,315.0,213.0,213.0,213.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,37 42,42.0,37.0,,,,,,,,,,,280-292,292.0,280.0,155.0,155.0,155.0,mm,,
_measure_7,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",part,,,,,,,,,,,,,,,,,,,,,,315.0,315.0,315.0,213.0,213.0,213.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,46 48,48.0,46.0,,,,,,,,,,,280-292,292.0,280.0,155.0,155.0,155.0,mm,,
_measure_8,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",part,,,,,,,,,,,,,,,,,,,,,,315.0,315.0,315.0,213.0,213.0,213.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,61 64,64.0,61.0,,,,,,,,,,,291-298,298.0,291.0,160.0,160.0,160.0,mm,,
_measure_9,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",part,,,,,,,,,,,,,,,,,,,,,,313.0,313.0,313.0,207.0,207.0,207.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,49 51,51.0,49.0,,,,,,,,,,,285.0,285.0,285.0,160.0,160.0,160.0,mm,,
_measure_10,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",part,,,,,,,,,,,,,,,,,,,,,,304.0,304.0,304.0,203.0,203.0,203.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,60.0,60.0,60.0,,,,,,,,,,,287.0,287.0,287.0,160.0,160.0,160.0,mm,,
_measure_11,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",part,,,,,,,,,,,,,,,,,,,,,,298.0,298.0,298.0,185.0,185.0,185.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,34 38,38.0,34.0,,,,,,,,,,,230.0,230.0,230.0,130.0,130.0,130.0,mm,,
_measure_12,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",part,,,,,,,,,,,,,,,,,,,,,,298.0,298.0,298.0,185.0,185.0,185.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,58.0,58.0,58.0,,,,,,,,,,,263.0,263.0,263.0,150.0,150.0,150.0,mm,,
_measure_13,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",part,,,,,,,,,,,,,,,,,,,,,,296-305,305.0,296.0,197.0,197.0,197.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,22 24,24.0,22.0,,,,,,,,,,,214-265,265.0,214.0,155-170,170.0,155.0,mm,,
_measure_14,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",part,,,,,,,,,,,,,,,,,,,,,,310.0,310.0,310.0,206.0,206.0,206.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,22 23,23.0,22.0,,,,,,,,,,,223-240,240.0,223.0,150.0,150.0,150.0,mm,,
_measure_15,manuscript_12032,,,"Cambridge, Trinity College, MS O.10.33",part,,,,,,,,,,,,,,,,,,,,,,308.0,308.0,308.0,207.0,207.0,207.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,45 52,52.0,45.0,,,,,,,,,,,262-287,287.0,262.0,155.0,155.0,155.0,mm,,
_measure_1,manuscript_12033,,,"Cambridge, Trinity College, MS R.1.42",manuscript,,MS-TRINITY-R-00001-00042,,,,,,,,,,,,,,,,,,,,207.0,207.0,207.0,143.0,143.0,143.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,11.0,11.0,11.0,,,,,,,,,,,135.0,135.0,135.0,95.0,95.0,95.0,mm,,
_measure_2,manuscript_12033,,,"Cambridge, Trinity College, MS R.1.42",manuscript,,MS-TRINITY-R-00001-00042,,,,,,,,,,,,,,,,,,,,207.0,207.0,207.0,143.0,143.0,143.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,21 23,23.0,21.0,,,,,,,,,,,140.0,140.0,140.0,80.0,80.0,80.0,mm,,
_measure_1,manuscript_1,,,"Cambridge, Trinity College, MS R.3.20",manuscript,,MS-TRINITY-COLLEGE-R-00003-00020,iii + 5 + 187 + 5 + i leaves. 285 210,187.0,,4.0,,,,,,,,,,,,,,,,285.0,285.0,285.0,210.0,210.0,210.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,30 35,35.0,30.0,180-200,200.0,180.0,110-120,120.0,110.0,mm,,,,,,,,,,,leadpoint,above
_measure_2,manuscript_1,,,"Cambridge, Trinity College, MS R.3.20",manuscript,,MS-TRINITY-COLLEGE-R-00003-00020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,"Cambridge, Trinity College, MS R.3.20",manuscript,,MS-TRINITY-COLLEGE-R-00003-00020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_4,manuscript_1,,,"Cambridge, Trinity College, MS R.3.20",manuscript,,MS-TRINITY-COLLEGE-R-00003-00020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_5,manuscript_1,,,"Cambridge, Trinity College, MS R.3.20",manuscript,,MS-TRINITY-COLLEGE-R-00003-00020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_6,manuscript_1,,,"Cambridge, Trinity College, MS R.3.20",manuscript,,MS-TRINITY-COLLEGE-R-00003-00020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_7,manuscript_1,,,"Cambridge, Trinity College, MS R.3.20",manuscript,,MS-TRINITY-COLLEGE-R-00003-00020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_8,manuscript_1,,,"Cambridge, Trinity College, MS R.3.20",manuscript,,MS-TRINITY-COLLEGE-R-00003-00020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_9,manuscript_1,,,"Cambridge, Trinity College, MS R.3.20",manuscript,,MS-TRINITY-COLLEGE-R-00003-00020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_10,manuscript_1,,,"Cambridge, Trinity College, MS R.3.20",manuscript,,MS-TRINITY-COLLEGE-R-00003-00020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_11,manuscript_1,,,"Cambridge, Trinity College, MS R.3.20",manuscript,,MS-TRINITY-COLLEGE-R-00003-00020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",manuscript-composite,,MS-TRINITY-R-00003-00031,Codex ii + 98 + ii 210 140,98.0,4.0,,,,,,,,,,,,,,,,,210.0,210.0,210.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",manuscript-composite,,MS-TRINITY-R-00003-00031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,20 21,21.0,20.0,158.0,158.0,158.0,76.0,76.0,76.0,mm,,,,,,,,,,,,
_measure_4,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,19 22,22.0,19.0,160.0,160.0,160.0,75.0,75.0,75.0,mm,,,,,,,,,,,,
_measure_5,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,22.0,22.0,22.0,170.0,170.0,170.0,85.0,85.0,85.0,mm,,,,,,,,,,,,
_measure_6,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,22.0,22.0,22.0,175.0,175.0,175.0,105.0,105.0,105.0,mm,,,,,,,,,,,,
_measure_7,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,25.0,25.0,25.0,175.0,175.0,175.0,90.0,90.0,90.0,mm,,,,,,,,,,,,
_measure_8,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,26.0,26.0,26.0,165.0,165.0,165.0,80.0,80.0,80.0,mm,,,,,,,,,,,,
_measure_1,manuscript_12037,,,"Cambridge, Trinity College, MS R.9.9",manuscript,,MS-TRINITY-R-00009-00009,,,,,,,,,,,,,,,,,,,,280.0,280.0,280.0,195.0,195.0,195.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,28.0,28.0,28.0,200.0,200.0,200.0,125.0,125.0,125.0,mm,,,,,,,,,,,,
_measure_1,manuscript_12038,,,"Cambridge, Trinity College, MS R.9.12",manuscript,,MS-TRINITY-R-00009-00012,Codex ii + 37 + ii 245 103,37.0,,4.0,,,,,,,,,,,,,,,,245.0,245.0,245.0,103.0,103.0,103.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,38.0,38.0,38.0,185.0,185.0,185.0,70.0,70.0,70.0,mm,,,,,,,,,,,dry-point,
_measure_1,manuscript_12039,,,"Cambridge, Trinity College, MS R.9.15",manuscript,,MS-TRINITY-R-00009-00015,Codex i + 181 + i 222 145,181.0,,2.0,,,,,,,,,,,,,,,,222.0,222.0,222.0,145.0,145.0,145.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,27.0,27.0,27.0,155.0,155.0,155.0,93.0,93.0,93.0,mm,,,,,,,,,,,,
_measure_1,manuscript_12040,,,"Cambridge, Trinity College, MS R.9.18",manuscript,,MS-TRINITY-R-00009-00018,,,,,,,,,,,,,,,,,,,,197.0,197.0,197.0,156.0,156.0,156.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,24 25,25.0,24.0,156.0,156.0,156.0,100.0,100.0,100.0,mm,,,,,,,,,,,,
_measure_2,manuscript_12040,,,"Cambridge, Trinity College, MS R.9.18",manuscript,,MS-TRINITY-R-00009-00018,,,,,,,,,,,,,,,,,,,,197.0,197.0,197.0,156.0,156.0,156.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,20 27,27.0,20.0,146-155,155.0,146.0,90.0,90.0,90.0,mm,,,,,,,,,,,,
_measure_3,manuscript_12040,,,"Cambridge, Trinity College, MS R.9.18",manuscript,,MS-TRINITY-R-00009-00018,,,,,,,,,,,,,,,,,,,,197.0,197.0,197.0,156.0,156.0,156.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,32.0,32.0,32.0,175.0,175.0,175.0,130.0,130.0,130.0,mm,,,,,,,,,,,,
_measure_4,manuscript_12040,,,"Cambridge, Trinity College, MS R.9.18",manuscript,,MS-TRINITY-R-00009-00018,,,,,,,,,,,,,,,,,,,,197.0,197.0,197.0,156.0,156.0,156.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,31 32,32.0,31.0,160-165,165.0,160.0,103.0,103.0,103.0,mm,,,,,,,,,,,,
_measure_5,manuscript_12040,,,"Cambridge, Trinity College, MS R.9.18",manuscript,,MS-TRINITY-R-00009-00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_6,manuscript_12040,,,"Cambridge, Trinity College, MS R.9.18",manuscript,,MS-TRINITY-R-00009-00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_12042,,,"Cambridge, Trinity College, MS R.9.22",manuscript,,MS-TRINITY-R-00009-00022,,,,,,,,,,,,,,,,,,,,211.0,211.0,211.0,145.0,145.0,145.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,23.0,23.0,23.0,150.0,150.0,150.0,90.0,90.0,90.0,mm,,,,,,,,,,,,
_measure_1,manuscript_12043,,,"Cambridge, Trinity College, MS R.9.26",manuscript,,MS-TRINITY-R-00009-00026,Codex ii + 4 + 63 + ii 204 135,63.0,6.0,2.0,,,,,,,,,,,,,,,,204.0,204.0,204.0,135.0,135.0,135.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,15.0,15.0,15.0,130-140,140.0,130.0,80.0,80.0,80.0,mm,,,,,,,,,,,,
_measure_2,manuscript_12043,,,"Cambridge, Trinity College, MS R.9.26",manuscript,,MS-TRINITY-R-00009-00026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_12043,,,"Cambridge, Trinity College, MS R.9.26",manuscript,,MS-TRINITY-R-00009-00026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_12044,,,"Cambridge, Trinity College, MS R.9.29",manuscript,,MS-TRINITY-R-00009-00029,Codex 2 + 109 + 1 155 100,109.0,3.0,,,,,,,,,,,,,,,,,155.0,155.0,155.0,100.0,100.0,100.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,33.0,33.0,33.0,127.0,127.0,127.0,67.0,67.0,67.0,mm,,,,,,,,,,,,
_measure_2,manuscript_12044,,,"Cambridge, Trinity College, MS R.9.29",manuscript,,MS-TRINITY-R-00009-00029,Codex 2 + 109 + 1 155 100,109.0,3.0,,,,,,,,,,,,,,,,,155.0,155.0,155.0,100.0,100.0,100.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,26.0,26.0,26.0,132.0,132.0,132.0,77.0,77.0,77.0,mm,,,,,,,,,,,,
_measure_3,manuscript_12044,,,"Cambridge, Trinity College, MS R.9.29",manuscript,,MS-TRINITY-R-00009-00029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,"Cambridge, Trinity College, MS R.14.29",manuscript-composite,,MS-TRINITY-COLLEGE-R-00014-00029,Codex: ii + 121 | 6 | 13 | 59 | 13 + ii leaves. 190-195 140 Part 1: 195 x 140mm. Part 2: 190 x 140mm. Part 3: 195 x 140mm. Part 4: 195 x 140mm. Part 5: 195 x 140mm.,212.0,,4.0,,,,,,,,,,,,,,,,190-195,195.0,190.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,"Cambridge, Trinity College, MS R.14.29",manuscript-composite,,MS-TRINITY-COLLEGE-R-00014-00029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,"Cambridge, Trinity College, MS R.14.29",part,,,Codex: 121 leaves.,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,,,,,,,,,,21.0,21.0,21.0,180.0,180.0,180.0,125.0,125.0,125.0,mm,,,,,,,,,,,leadpoint,below
_measure_4,manuscript_1,,,"Cambridge, Trinity College, MS R.14.29",part,,,Codex: 6 leaves.,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,,,,,,,,,,20 25,25.0,20.0,140.0,140.0,140.0,125.0,125.0,125.0,mm,,,,,,,,,,,leadpoint,above
_measure_5,manuscript_1,,,"Cambridge, Trinity College, MS R.14.29",part,,,Codex: 13 leaves.,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,32 34,34.0,32.0,145.0,145.0,145.0,115.0,115.0,115.0,mm,,,,,,,,,,,leadpoint,below
_measure_6,manuscript_1,,,"Cambridge, Trinity College, MS R.14.29",part,,,Codex: 13 leaves.,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,,,,,,,,,,,,34 37,37.0,34.0,155-165,165.0,115.0,90-95,95.0,90.0,mm,,,,,,,,,,,blindpoint,
_measure_7,manuscript_1,,,"Cambridge, Trinity College, MS R.14.29",part,,,Codex: 59 leaves.,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,34.0,34.0,34.0,135.0,135.0,135.0,100.0,100.0,100.0,mm,,,,,,,,,,,leadpoint,below
_measure_8,manuscript_1,,,"Cambridge, Trinity College, MS R.14.29",part,,,Codex: 13 leaves.,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,23 28,28.0,23.0,115-145,145.0,115.0,65-110,110.0,65.0,mm,,,,,,,,,,,leadpoint,below
_measure_1,manuscript_1,,,"Cambridge, Trinity College, MS R.14.31",manuscript-composite,,MS-TRINITY-COLLEGE-R-00014-00031,Codex: 1 | ii | 4 + 244 | 4 ii | 1 leaves. 165 115,244.0,10.0,4.0,,,,,,,,,,,,,,,,165.0,165.0,165.0,115.0,115.0,115.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,"Cambridge, Trinity College, MS R.14.31",part,,,Fragment: 1 partial leaf. 160 35-45,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,160.0,35-45,45.0,35.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,"Cambridge, Trinity College, MS R.14.31",part,,,Codex: 4 + 244 leaves.,248.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,22.0,22.0,22.0,110.0,110.0,110.0,75.0,75.0,75.0,mm,,,,,,,,,,,leadpoint,above
_measure_4,manuscript_1,,,"Cambridge, Trinity College, MS R.14.31",part,,,Codex: 4 leaves.,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,32.0,32.0,32.0,155.0,155.0,155.0,95.0,95.0,95.0,mm,,,,,,,,,,,,
_measure_5,manuscript_1,,,"Cambridge, Trinity College, MS R.14.31",part,,,Fragment: 1 partial leaf. 160 40-50,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,160.0,40-50,50.0,40.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,"Cambridge, Trinity College, MS R.14.32",manuscript-composite,,MS-TRINITY-COLLEGE-R-00014-00032,Codex: i + 67 | 107 + i leaves. 180-185 130-135,174.0,,2.0,,,,,,,,,,,,,,,,180-185,185.0,180.0,130-135,135.0,130.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
